#BCube(8,3)

router

# node  comment     yPos    xPos
S2364     NA          1       1
S2365     NA          1       1
S2366     NA          1       1
S2367     NA          1       1
S2370     NA          1       1
S2371     NA          1       1
S2372     NA          1       1
S2373     NA          1       1
S2374     NA          1       1
S2375     NA          1       1
S2376     NA          1       1
S2377     NA          1       1
S2400     NA          1       1
S2401     NA          1       1
S2402     NA          1       1
S2403     NA          1       1
S2404     NA          1       1
S2405     NA          1       1
S2406     NA          1       1
S2407     NA          1       1
S2410     NA          1       1
S2411     NA          1       1
S2412     NA          1       1
S2413     NA          1       1
S2414     NA          1       1
S2415     NA          1       1
S2416     NA          1       1
S2417     NA          1       1
S2420     NA          1       1
S2421     NA          1       1
S2422     NA          1       1
S2423     NA          1       1
S2424     NA          1       1
S2425     NA          1       1
S2426     NA          1       1
S2427     NA          1       1
S2430     NA          1       1
S2431     NA          1       1
S2432     NA          1       1
S2433     NA          1       1
S2434     NA          1       1
S2435     NA          1       1
S2436     NA          1       1
S2437     NA          1       1
S2440     NA          1       1
S2441     NA          1       1
S2442     NA          1       1
S2443     NA          1       1
S2444     NA          1       1
S2445     NA          1       1
S2446     NA          1       1
S2447     NA          1       1
S2450     NA          1       1
S2451     NA          1       1
S2452     NA          1       1
S2453     NA          1       1
S2454     NA          1       1
S2455     NA          1       1
S2456     NA          1       1
S2457     NA          1       1
S2460     NA          1       1
S2461     NA          1       1
S2462     NA          1       1
S2463     NA          1       1
S2464     NA          1       1
S2465     NA          1       1
S2466     NA          1       1
S2467     NA          1       1
S2470     NA          1       1
S2471     NA          1       1
S2472     NA          1       1
S2473     NA          1       1
S2474     NA          1       1
S2475     NA          1       1
S2476     NA          1       1
S2477     NA          1       1
S2500     NA          1       1
S2501     NA          1       1
S2502     NA          1       1
S2503     NA          1       1
S2504     NA          1       1
S2505     NA          1       1
S2506     NA          1       1
S2507     NA          1       1
S2510     NA          1       1
S2511     NA          1       1
S2512     NA          1       1
S2513     NA          1       1
S2514     NA          1       1
S2515     NA          1       1
S2516     NA          1       1
S2517     NA          1       1
S2520     NA          1       1
S2521     NA          1       1
S2522     NA          1       1
S2523     NA          1       1
S2524     NA          1       1
S2525     NA          1       1
S2526     NA          1       1
S2527     NA          1       1
S2530     NA          1       1
S2531     NA          1       1
S2532     NA          1       1
S2533     NA          1       1
S2534     NA          1       1
S2535     NA          1       1
S2536     NA          1       1
S2537     NA          1       1
S2540     NA          1       1
S2541     NA          1       1
S2542     NA          1       1
S2543     NA          1       1
S2544     NA          1       1
S2545     NA          1       1
S2546     NA          1       1
S2547     NA          1       1
S2550     NA          1       1
S2551     NA          1       1
S2552     NA          1       1
S2553     NA          1       1
S2554     NA          1       1
S2555     NA          1       1
S2556     NA          1       1
S2557     NA          1       1
S2560     NA          1       1
S2561     NA          1       1
S2562     NA          1       1
S2563     NA          1       1
S2564     NA          1       1
S2565     NA          1       1
S2566     NA          1       1
S2567     NA          1       1
S2570     NA          1       1
S2571     NA          1       1
S2572     NA          1       1
S2573     NA          1       1
S2574     NA          1       1
S2575     NA          1       1
S2576     NA          1       1
